id,pred_frame,true_frame
152619|GCF_031457135.1|NZ_JAVDWA010000002.1_cds_WP_310258026.1_1684|0|-1,-1,-1
228615|None|QVLY01000010.1_cds_RGE84966.1_716|0S|2,2,2
976398|None|CAUZLQ010000002.1_cds_CAK1234310.1_588|0S|-2,-2,-2
166859|None|JAASRU010000025.1_cds_NIK13442.1_2807|0|-1,-1,-1
573982|None|BMFC01000008.1_cds_GGC11409.1_3004|0|-3,-3,-3
498042|GCF_028736955.1|NZ_JAQZDX010000001.1_cds_WP_036445549.1_203|0|3,3,3
187323|GCF_032164355.1|NZ_CP134402.1_cds_WP_313795880.1_2584|0|-2,-2,-2
816010|None|JAMOHY010000013.1_cds_MCQ4242208.1_2231|0|-2,-2,-2
803670|None|JAYGIN010000025.1_cds_MEA5461150.1_3756|0|2,2,2
464811|GCF_002777875.1|NZ_MEIW01000040.1_cds_WP_100115730.1_412|0|-3,-3,-3
678164|None|JAGFNY010000030.1_cds_MBW7570789.1_1516|0|-3,-3,-3
654918|None|JAMGZK010000039.1_cds_MCU6663577.1_1157|0|-2,-2,-2
658121|None|JAHOBK010000011.1_cds_MBV3176280.1_146|0|-1,-1,-1
474748|GCF_003439255.1|NZ_QSVB01000006.1_cds_WP_117606406.1_2603|0|3,3,3
765618|GCF_002210105.1|NZ_AQQU01000001.1_cds_WP_088621958.1_52|0|2,2,2
365351|GCF_027943965.1|NZ_AP027151.1_cds_WP_282000832.1_3672|0|2,2,2
669476|GCF_011038955.1|NZ_JAAKED010000027.1_cds_WP_165056026.1_1018|0|-3,-3,-3
73616|GCF_002865465.1|NZ_NIHP01000015.1_cds_WP_009244987.1_737|0|-2,-2,-2
251324|GCF_038066715.1|NZ_JBBUKT010000001.1_cds_WP_341402583.1_312|0|2,2,2
312148|None|PIWO01000006.1_cds_PKE59170.1_1947|0|3,3,3
367492|GCF_003345255.1|NZ_CP029331.1_cds_WP_114649042.1_381|0|-1,-1,-1
681371|None|SNAA01000016.1_cds_TDL76598.1_731|0S|-3,-3,-3
748830|GCF_000971155.1|NZ_BBLX01000004.1_cds_WP_062298059.1_1598|0|1,1,1
63122|None|JAHHUL010000003.1_cds_MBU7006104.1_1008|0|3,3,3
643500|GCF_017349315.1|NZ_JAFMPP010000007.1_cds_WP_207257640.1_3222|0|-1,-1,-1
524279|None|JAQZDX010000005.1_cds_MDD7837920.1_536|0|-1,-1,-1
707321|GCF_014895535.1|NZ_JADBID010000001.1_cds_WP_054571085.1_5742|0S|1,1,1
269873|None|JAHVIX010000001.1_cds_MBY6093636.1_515|0|2,2,2
263526|None|QRWQ01000005.1_cds_RGT39542.1_2585|0S|-2,-2,-2
202254|None|JAJPGJ010000003.1_cds_MCY2902857.1_302|0|-2,-2,-2
44976|GCF_000238075.1|NZ_JH414506.1_cds_HMPREF9624_RS10300_2028|0|-2,-2,-2
321695|None|CP039766.1_cds_QHR20841.1_504|0S|3,3,3
915678|None|CP064782.1_cds_QWT48969.1_2796|0S|-2,-2,-2
271824|None|NFLO01000005.1_cds_OUQ45957.1_2812|0S|3,3,3
713878|GCF_902375995.1|NZ_CABKWE010000008.1_cds_WP_067534760.1_1066|0|2,2,2
436533|None|NBXE01000020.1_cds_RFA27142.1_1711|0|-2,-2,-2
66055|None|FOQY01000019.1_cds_SFK20991.1_3097|0|-2,-2,-2
422243|None|CP072599.1_cds_QTO56135.1_3742|0S|-3,-3,-3
71481|GCF_002865465.1|NZ_NIHP01000001.1_cds_WP_101871976.1_112|0|-3,-3,-3
973923|GCF_039542095.1|NZ_BAABHM010000036.1_cds_WP_253872839.1_5521|0|-2,-2,-2
884108|GCF_039530325.1|NZ_BAAAOM010000004.1_cds_WP_270124493.1_3874|0|-1,-1,-1
567753|GCF_963899015.1|NZ_CAWQWL010000001.1_cds_WP_420029788.1_513|0S|1,1,1
84417|GCF_001929945.1|NZ_LQDA01000051.1_cds_WP_013456410.1_210|0|3,3,3
821317|None|SKFH01000013.1_cds_TCZ71387.1_1959|0|-3,-3,-3
171347|GCF_003471195.1|NZ_QRIN01000038.1_cds_WP_118201071.1_1786|0S|3,3,3
253489|GCF_038066715.1|NZ_JBBUKT010000011.1_cds_WP_341407123.1_4527|0|-1,-1,-1
16324|GCF_024532035.1|NZ_CP088266.1_cds_WP_012300113.1_2875|0S|-1,-1,-1
695664|GCF_016862495.1|NZ_BONB01000010.1_cds_WP_147315725.1_2041|0|-3,-3,-3
346407|GCF_035917015.1|NZ_JAPFBT010000005.1_cds_WP_131906907.1_2883|0|-2,-2,-2
541202|GCF_039540695.1|NZ_BAABFF010000001.1_cds_WP_346080619.1_6566|0|-1,-1,-1
372501|None|FRBS01000002.1_cds_SHL30819.1_1601|0|1,1,1
734165|None|JASOKU010000011.1_cds_MDK6830590.1_592|0|2,2,2
921426|None|JAAINW010000003.1_cds_NSE12435.1_2334|0S|1,-1,1
976773|None|CAUZLQ010000003.1_cds_CAK1240897.1_890|0|-3,-3,-3
821825|None|SKFH01000030.1_cds_TCZ68070.1_2894|0|-2,-2,-2
871805|GCF_900454855.1|NZ_UGTJ01000002.1_cds_WP_244912437.1_256|0|-3,-3,-3
488136|None|CP141041.1_cds_WQQ16230.1_93|0S|3,-1,3
821748|None|SKFH01000027.1_cds_TCZ68383.1_2757|0|-2,-2,-2
965521|None|JADYTY010000006.1_cds_MCF2600741.1_1972|0|-1,-1,-1
652424|GCF_003478085.1|NZ_QUES01000020.1_cds_WP_118681320.1_2491|0|3,3,3
741522|GCF_011759385.1|NZ_JAARLY010000003.1_cds_WP_167171150.1_1874|0|2,2,2
742276|None|VZCF01000026.1_cds_MQN42959.1_688|0S|-2,-2,-2
925300|GCF_009687845.1|NZ_BLAD01000041.1_cds_WP_170316854.1_1772|0|-1,-1,-1
736350|None|JASOKU010000003.1_cds_MDK6829936.1_1626|0|-2,-2,-2
416756|GCF_021891195.1|NZ_JAKKXK010000010.1_cds_WP_008667166.1_87|0|-2,-2,-2
406174|GCF_008690275.1|NZ_VWNE01000004.1_cds_WP_141813596.1_3004|0|-2,-2,-2
297269|GCF_014698755.1|NZ_JACJTO010000007.1_cds_WP_190386329.1_3503|0|1,1,1
499661|GCF_028736955.1|NZ_JAQZDX010000003.1_cds_WP_273569694.1_434|0S|-3,-3,-3
273466|None|CP014267.1_cds_AMF84572.1_466|0S|-3,-3,-3
946862|GCF_009810735.1|NZ_BLFX01000003.1_cds_WP_010874364.1_141|0S|-1,-1,-1
51742|GCF_003987065.1|NZ_PIPY01000003.1_cds_WP_126753992.1_1257|0|2,2,2
283424|GCF_009494245.1|NZ_VZCI01000065.1_cds_WP_153088421.1_814|0|-2,-1,-2
320622|None|CP039766.1_cds_QHR20779.1_431|0|-1,-1,-1
70818|GCF_031460935.1|NZ_JAVKUZ010000008.1_cds_WP_302677584.1_992|0S|-3,-3,-3
429778|GCF_019357555.1|NZ_CP079965.1_cds_WP_414739611.1_1123|0|-2,-2,-2
180816|GCF_018860285.1|NZ_JAHKPC010000055.1_cds_WP_215963867.1_3327|0SS|-3,-3,-3
977575|None|CAUZLQ010000014.1_cds_CAK1254106.1_1571|0|-1,-1,-1
859032|GCF_029509535.1|NZ_JANDJP010000001.1_cds_WP_178942339.1_741|0|2,2,2
1743|GCF_014203275.1|NZ_JACHIP010000001.1_cds_WP_184213753.1_708|0|-3,-3,-3
501209|GCF_028736955.1|NZ_JAQZDX010000010.1_cds_WP_274263299.1_646|0|3,3,3
47685|None|QHHQ01000008.1_cds_RAH97668.1_6409|0S|1,1,1
658920|None|JAHOBK010000001.1_cds_MBV3175003.1_861|0|-3,-3,-3
659513|None|JAHOBK010000025.1_cds_MBV3177226.1_1418|0S|-1,-1,-1
664699|GCF_000736515.1|NZ_JDSI01000012.1_cds_WP_037360471.1_1859|0|1,-2,1
873366|GCF_900454855.1|NZ_UGTJ01000001.1_cds_WP_115153393.1_1224|0S|-1,-1,-1
296185|GCF_014698755.1|NZ_JACJTO010000005.1_cds_WP_190385001.1_2893|0S|-2,-2,-2
174253|None|JADKRS010000001.1_cds_MBF4617037.1_576|0|3,3,3
33802|None|CP070644.1_cds_UCH46088.1_1004|0|2,2,2
29124|GCF_000382125.1|NZ_KB907547.1_cds_WP_026348380.1_747|0S|2,2,2
344453|None|JAAQOM010000007.1_cds_NIA54619.1_5404|0|-3,-3,-3
289495|None|SRXR01000009.1_cds_TGY11569.1_4254|0S|3,3,3
103516|None|BSPX01000007.1_cds_GLT21400.1_851|0SS|3,3,3
971822|GCF_030409775.1|NZ_JAUFQM010000001.1_cds_WP_160614569.1_93|0|-3,-3,-3
697663|GCF_016862495.1|NZ_BONB01000134.1_cds_WP_116069469.1_8229|0SS|3,3,3
551783|GCF_011858205.1|NZ_QAEF01000026.1_cds_WP_167648798.1_2809|0|2,2,2
494644|None|JACOOR010000002.1_cds_MBC5659056.1_903|0S|1,1,1
877361|None|JAUUBX010000079.1_cds_MDP0464904.1_1630|0|2,2,2
535203|GCF_900141865.1|NZ_FQYW01000034.1_cds_WP_200810435.1_8|0S|-2,-2,-2
515755|None|VVZP01000010.1_cds_KAA5319122.1_77|0|-1,-1,-1
929527|None|QRUX01000014.1_cds_RGS01532.1_670|0|3,3,3
382632|GCF_030284695.1|NZ_JASUZX010000001.1_cds_WP_285958276.1_1748|0|-3,-3,-3
425002|GCF_009363255.1|NZ_CP045318.1_cds_WP_216646421.1_1924|0|2,2,2
512443|None|FMZC01000002.1_cds_SDC50699.1_1620|0|3,3,3
531768|GCF_024171895.1|NZ_JAMTCQ010000009.1_cds_WP_253863764.1_2133|0S|2,2,2
885395|GCF_020537925.1|NZ_JAJBNK010000003.1_cds_WP_117808713.1_1704|0|3,3,3
365158|GCF_027943965.1|NZ_AP027151.1_cds_WP_282001522.1_448|0|2,2,2
965386|None|JADYTY010000006.1_cds_MCF2600720.1_1951|0S|3,3,3
130105|None|JAMPKD010000002.1_cds_MEP0756422.1_514|0|2,2,2
605085|GCF_022136625.1|NZ_JAKNFO010000002.1_cds_WP_187116335.1_1226|0S|-3,-3,-3
211964|None|JAQMTT010000044.1_cds_MDB9478037.1_760|0|-2,-2,-2
155450|None|JAMZEA010000002.1_cds_MCP2335854.1_1179|0|1,1,1
627533|GCF_006494535.1|NZ_VHIQ01000002.1_cds_WP_140989133.1_855|0|-2,-2,-2
964696|None|JADYTY010000005.1_cds_MCF2600622.1_1839|0|-3,-3,-3
833010|GCF_020166515.1|NZ_JAINZT010000006.1_cds_WP_224490811.1_2227|0S|-1,-1,-1
79775|GCF_002865465.1|NZ_NIHP01000057.1_cds_WP_101872521.1_2710|0|-2,-2,-2
335203|None|CAQM01000024.1_cds_CCQ59705.1_114|0|-1,-1,-1
843744|GCF_019744785.1|NZ_JAIKTW010000020.1_cds_WP_221855261.1_841|0|1,1,1
405575|GCF_008690275.1|NZ_VWNE01000002.1_cds_WP_141816134.1_1496|0|-3,-3,-3
968331|GCF_022419205.1|NZ_JAJOZU010000005.1_cds_WP_240126764.1_1916|0|-1,-1,-1
985601|GCF_039539925.1|NZ_BAABEB010000010.1_cds_WP_248592238.1_1828|0|3,3,3
815|None|JARMTQ010000026.1_cds_MED3840216.1_3378|0S|-2,-2,-2
433997|None|CP137817.1_cds_WPB50105.1_3983|0S|1,1,1
684529|GCF_001705635.1|NZ_MDGV01000010.1_cds_WP_020306051.1_1470|0SS|1,1,1
402375|GCF_030295765.1|NZ_AP027292.1_cds_WP_286239984.1_977|0S|3,3,3
88094|GCF_021043265.1|NZ_JAJNGV010000003.1_cds_WP_224553415.1_2862|0|-1,-1,-1
50830|None|JAOUSD010000004.1_cds_MCU9600099.1_1985|0|3,3,3
888988|None|CP079105.1_cds_QXQ13971.1_76|0|3,3,3
961453|None|JADYTY010000033.1_cds_MCF2601801.1_1351|0S|-1,-1,-1
104045|None|BSPX01000026.1_cds_GLT22500.1_1951|0|-1,-1,-1
775206|GCF_003991355.1|NZ_RCSU01000001.1_cds_WP_127124474.1_93|0|-3,3,-3
980265|GCF_009944335.1|NZ_CP039780.1_cds_WP_053344035.1_156|0|2,2,2
634009|None|BSDN01000001.1_cds_GLI18372.1_185|0|2,2,2
341382|GCF_024436435.1|NZ_JAFMZP010000003.1_cds_WP_256011106.1_2844|0|2,2,2
771603|GCF_030815145.1|NZ_JAUSWJ010000001.1_cds_WP_266281242.1_835|0|1,1,1
355908|GCF_902374375.1|NZ_CABKPU010000002.1_cds_WP_040313342.1_335|0|-3,-3,-3
747397|GCF_000971155.1|NZ_BBLX01000008.1_cds_WP_062299073.1_655|0S|-2,-2,-2
149658|GCF_012933545.1|NZ_JAADJU010000020.1_cds_WP_169405591.1_2411|0|2,2,2
891633|GCF_014218805.1|NZ_JACJUV010000001.1_cds_WP_185232937.1_1495|0S|-2,-2,-2
677307|None|JAGFNY010000020.1_cds_MBW7570510.1_1236|0SS|-3,-3,-3
719658|None|CP024645.1_cds_ATU64225.1_1272|0|3,3,3
707074|GCF_014895535.1|NZ_JADBID010000001.1_cds_WP_091282916.1_4607|0S|1,1,1
111369|None|CP107218.1_cds_UYJ17125.1_265|0|-2,-2,-2
108399|GCF_000213555.1|NZ_GL891979.1_cds_WP_395858087.1_78|0|-1,-1,-1
246584|None|JADWYS010000001.1_cds_MBG9389949.1_3577|0|2,2,2
271698|None|NFLO01000026.1_cds_OUQ42430.1_2041|0|-3,-3,-3
547172|GCF_009942655.1|NZ_CP039774.1_cds_WP_017532940.1_84|0|2,-2,2
289724|GCF_000156075.1|NZ_DS995537.1_cds_WP_007837548.1_755|0|-1,-1,-1
770518|None|CP102272.1_cds_UWO74218.1_3038|0|3,1,3
940690|None|JANBBG010000012.1_cds_MCR3723091.1_5026|0|-1,-1,-1
333200|GCF_023668705.1|NZ_JAMOXJ010000011.1_cds_WP_011965570.1_240|0S|1,1,1
366626|None|CP121113.1_cds_WFE76357.1_1589|0|3,3,3
68538|None|CP102983.1_cds_WMC19711.1_54|0|2,2,2
572541|None|BMFC01000004.1_cds_GGC03700.1_2038|0|2,2,2
79837|GCF_002865465.1|NZ_NIHP01000006.1_cds_WP_009245146.1_2735|0|3,3,3
38489|None|QUSW01000004.1_cds_RQP23869.1_4022|0|-3,-3,-3
468330|GCF_040093855.1|NZ_JBBNIX010000006.1_cds_WP_349179887.1_2406|0|-1,-1,-1
276828|GCF_011250515.1|NZ_JAANOP010000001.1_cds_WP_166373728.1_678|0|1,1,1
764883|None|JAFFOB010000018.1_cds_MBM9595292.1_1401|0S|3,3,3
614559|GCF_029834475.1|NZ_CP122407.1_cds_WP_279765867.1_2421|0|1,1,1
807680|None|JACTUZ010000003.1_cds_MBC9175714.1_2899|0|-2,-2,-2
924264|None|JAJUXH010000003.1_cds_MCE6989171.1_3958|0|-2,-2,-2
478062|GCF_900107435.1|NZ_FNPZ01000001.1_cds_WP_092549231.1_741|0S|-2,-2,-2
622950|None|ANMO01000110.1_cds_EMB17069.1_2220|0|2,2,2
285342|GCF_028737255.1|NZ_JAQZAN010000004.1_cds_WP_274231085.1_4855|0|-2,-2,-2
450421|GCF_014192335.1|NZ_JACHXU010000024.1_cds_WP_246420863.1_4964|0|-2,-2,-2
831057|None|FNWT01000001.1_cds_SEH36310.1_873|0S|2,2,2
356367|GCF_902374375.1|NZ_CABKPU010000003.1_cds_WP_007563264.1_1027|0|3,3,3
676829|None|JAGFNY010000016.1_cds_MBW7570379.1_1105|0|-2,-2,-2
128579|GCF_003206475.1|NZ_NKUE01000013.1_cds_WP_110094473.1_397|0|-2,-2,-2
203605|GCF_027669605.1|NZ_JAQEDG010000016.1_cds_WP_022001128.1_976|0|-3,-3,-3
130733|None|JAMPKD010000006.1_cds_MEP0757370.1_1474|0S|1,1,1
343242|None|JAAQOM010000012.1_cds_NIA55867.1_1197|0|1,1,1
29028|GCF_000382125.1|NZ_KB907546.1_cds_WP_019668570.1_484|0SS|-2,-2,-2
963273|None|JADYTY010000045.1_cds_MCF2601963.1_1611|0|2,2,2
882880|GCF_900103605.1|NZ_FNHY01000007.1_cds_WP_093062163.1_2285|0|-2,-2,-2
129424|GCF_003206475.1|NZ_NKUE01000050.1_cds_WP_167400170.1_2356|0|-3,-3,-3
784970|GCF_036330325.1|NZ_JAZDRO010000003.1_cds_WP_330196179.1_1615|0|3,-3,3
715632|GCF_015356825.1|NZ_JAACYW010000045.1_cds_WP_194909089.1_7952|0|1,1,1
384862|GCF_002027175.1|NZ_MWUI01000013.1_cds_WP_079328643.1_395|0S|3,3,3
478010|GCF_900107435.1|NZ_FNPZ01000001.1_cds_WP_092551870.1_583|0|3,3,3
391070|None|BGZJ01000002.1_cds_GBO94636.1_1990|0S|-1,-1,-1
391174|None|BGZJ01000002.1_cds_GBO94796.1_2150|0S|2,2,2
753483|None|BAABHM010000011.1_cds_GAA4700163.1_2103|0S|1,1,1
306028|None|JAUQYN010000003.1_cds_MDO8145525.1_2591|0|-3,-3,-3
793888|None|CP141595.1_cds_WRP06223.1_3978|0|3,3,3
794436|None|AWFC01000053.1_cds_RAN33437.1_2619|0|2,2,2
231187|None|QVLY01000002.1_cds_RGE88356.1_1379|0|-2,-2,-2
228597|None|QVLY01000010.1_cds_RGE84963.1_712|0S|-3,-3,-3
87970|GCF_021043265.1|NZ_JAJNGV010000001.1_cds_WP_224552013.1_660|0|1,1,1
622300|None|ANMO01000091.1_cds_EMB17655.1_1614|0|-2,-2,-2
909328|GCF_009943805.1|NZ_CP039778.1_cds_WP_017532868.1_225|0|2,2,2
227838|None|QVLY01000001.1_cds_RGE89568.1_554|0S|-1,-1,-1
966563|None|JADYTY010000009.1_cds_MCF2600893.1_2149|0|2,2,2
224827|GCF_019125565.1|NZ_JAHOBC010000022.1_cds_WP_003538103.1_1261|0|-1,-1,-1
278308|GCF_011250515.1|NZ_JAANOP010000004.1_cds_WP_166374660.1_1648|0|-2,-2,-2
336000|None|CAQM01000320.1_cds_CCQ61457.1_1866|0|-2,-2,-2
432629|None|CP137817.1_cds_WPB48379.1_2257|0|-2,-2,-2
876392|GCF_003472625.1|NZ_QRMI01000028.1_cds_WP_118279277.1_1318|0|-3,-3,-3
114333|None|QXDL01000204.1_cds_RIH81122.1_1434|0|2,2,2
615817|GCF_029834475.1|NZ_CP122407.1_cds_WP_279763682.1_5944|0|-1,-1,-1
717803|None|QSVB01000010.1_cds_RGN90418.1_413|0|-2,-2,-2
578269|GCF_010892315.1|NZ_WNJW01000005.1_cds_WP_163412538.1_1465|0|3,3,3
191507|None|PSYJ01000051.1_cds_TNK85418.1_550|0|-2,-2,-2
584502|GCF_026967455.1|NZ_JAPUCC010000004.1_cds_WP_012855795.1_374|0|-3,-3,-3
823648|GCF_019209835.1|NZ_JAHUTS010000021.1_cds_WP_218359963.1_2061|0|-2,-2,-2
736940|GCF_020555565.1|NZ_JAJCIV010000012.1_cds_WP_227080386.1_587|0|1,1,1
277262|GCF_011250515.1|NZ_JAANOP010000002.1_cds_WP_166374014.1_977|0|-1,-1,-1
72483|GCF_002865465.1|NZ_NIHP01000011.1_cds_WP_009245701.1_422|0|-2,-2,-2
970953|GCF_008086185.1|NZ_VSKN01000017.1_cds_WP_148381309.1_541|0|2,2,2
820347|None|SKFH01000001.1_cds_TCZ74937.1_224|0|3,3,3
421755|None|CP072598.1_cds_QTO54032.1_3139|0|1,1,1
694222|None|BAABIL010000359.1_cds_GAA4983500.1_2245|0|-2,-2,-2
788205|GCF_024648865.1|NZ_JANBBG010000005.1_cds_WP_258937927.1_1913|0|2,2,2
84030|None|CP039778.1_cds_QHR12465.1_554|0|-3,-3,-3
398801|None|JANXKY010000001.1_cds_MDK1733566.1_46|0|-3,2,-3
352015|None|FQXB01000007.1_cds_SHH41886.1_1423|0S|-1,-1,-1
694606|None|CP032674.1_cds_UJX45146.1_2115|0|2,2,2
154138|None|JAYGHI010000126.1_cds_MEA5558580.1_3848|0S|1,1,1
135542|None|VSFC01000060.1_cds_TYA52520.1_1016|0|1,1,1
382368|GCF_030284695.1|NZ_JASUZX010000001.1_cds_WP_285958190.1_1508|0S|3,3,3
586513|GCF_032586155.1|NZ_JAWHTC010000003.1_cds_WP_316300556.1_2597|0|2,2,2
891343|GCF_014218805.1|NZ_JACJUV010000001.1_cds_WP_185232359.1_1192|0S|-1,-1,-1
155587|None|JAMZEA010000003.1_cds_MCP2336994.1_2319|0|-3,-3,-3
798730|GCF_002893245.1|NZ_NJHY01000026.1_cds_WP_102943699.1_1862|0S|-2,-2,-2
187849|GCF_032164355.1|NZ_CP134402.1_cds_WP_313796204.1_3106|0S|3,3,3
340271|GCF_024436435.1|NZ_JAFMZP010000001.1_cds_WP_256009772.1_1557|0|-3,-3,-3
124879|GCF_021919345.1|NZ_CP089293.1_cds_WP_055976461.1_1729|0|-1,-1,-1
796181|GCF_028368535.1|NZ_JAQNCF010000003.1_cds_WP_008374924.1_1894|0|-2,-2,-2
463557|GCF_009941325.1|NZ_CP039770.1_cds_WP_010874463.1_115|0|3,3,3
104903|None|BSPX01000088.1_cds_GLT24381.1_3832|0|-2,-2,-2
239376|GCF_012395255.1|NZ_JAAZQD010000002.1_cds_WP_240151603.1_1185|0|-1,-1,-1
842429|None|RHRN01000001.1_cds_RRW21832.1_801|0|3,3,3
326586|GCF_902506225.1|NZ_LR733345.1_cds_WP_286171035.1_457|0|-1,-1,-1
871765|GCF_900454855.1|NZ_UGTJ01000002.1_cds_WP_115154321.1_236|0|-2,-2,-2
92395|None|JACZDT010000001.1_cds_MBH0168215.1_544|0|-3,-3,-3
442036|GCF_003350065.1|NZ_QLKV01000002.1_cds_WP_114959398.1_1050|0|-1,-1,-1
998115|GCF_015549505.1|NZ_JADMYZ010000004.1_cds_WP_021891502.1_1555|0|1,1,1
108532|GCF_000213555.1|NZ_GL891979.1_cds_WP_006797942.1_429|0|-2,-2,-2
561927|GCF_008180855.1|NZ_VTEY01000001.1_cds_WP_148967747.1_651|0|1,1,1
4964|None|MKIR01000024.1_cds_OFI48627.1_1776|0|-1,-1,-1
44800|GCF_000238075.1|NZ_JH414506.1_cds_WP_009429181.1_1574|0|-3,-3,-3
331912|GCF_025138255.1|NZ_CP080780.1_cds_WP_259784164.1_2005|0|-1,-1,-1
319078|None|CP039766.1_cds_FA943_01565_306|0|2,2,2
288878|GCF_018333235.1|NZ_BORP01000006.1_cds_WP_212921786.1_2932|0|2,2,2
451773|None|JAKRMM010000012.1_cds_MCG7303472.1_114|0|-2,-2,-2
342530|GCF_024436435.1|NZ_JAFMZP010000007.1_cds_WP_256012535.1_4072|0|3,3,3
495101|None|JACOOR010000007.1_cds_MBC5660558.1_2431|0S|-3,-3,-3
65230|None|JAVJIU010000004.1_cds_MDR5591323.1_2328|0S|-1,-1,-1
908430|GCF_014336955.1|NZ_QRAI01000001.1_cds_WP_187408484.1_834|0|-2,-2,-2
541017|GCF_039540695.1|NZ_BAABFF010000001.1_cds_WP_346078569.1_4507|0|1,1,1
259940|None|JAQKCT010000002.1_cds_MDB0683652.1_976|0|-2,-2,-2
707814|None|MWUI01000010.1_cds_OPG83796.1_81|0S|1,1,1
113568|None|QXDL01000134.1_cds_RIH82117.1_615|0|-3,-3,-3
98772|GCF_018128945.1|NZ_CP068393.1_cds_WP_093956202.1_816|0S|-1,-1,-1
498651|GCF_028736955.1|NZ_JAQZDX010000002.1_cds_WP_036441217.1_290|0S|-3,-3,-3
853406|GCF_003576365.1|NZ_QWGS01000129.1_cds_WP_119434676.1_1326|0|3,3,3
499049|GCF_028736955.1|NZ_JAQZDX010000002.1_cds_WP_036441042.1_349|0S|2,2,2
772430|GCF_030815145.1|NZ_JAUSWJ010000001.1_cds_WP_266278647.1_2784|0|2,2,2
824360|GCF_018771625.1|NZ_CP076323.1_cds_WP_304092442.1_587|0|2,2,2
841193|None|SRYY01000010.1_cds_TGY02683.1_7|0S|-1,-1,-1
706852|GCF_014895535.1|NZ_JADBID010000001.1_cds_WP_091280036.1_3489|0|1,1,1
222253|None|JANDJP010000003.1_cds_MDF9913436.1_1615|0|-3,-3,-3
829370|GCF_014042365.1|NZ_JACEZS010000029.1_cds_WP_182220503.1_2813|0|-2,-2,-2
805100|GCF_029542625.1|NZ_CP120733.1_cds_WP_277734607.1_1873|0|-3,-3,-3
365878|GCF_024330465.1|NZ_JANDWP010000033.1_cds_WP_254974722.1_1510|0|-1,-1,-1
668190|GCF_011038955.1|NZ_JAAKED010000016.1_cds_WP_165054630.1_275|0|2,2,2
504432|GCF_025995235.1|NZ_BAPT01000057.1_cds_WP_176612527.1_3125|0|-1,-1,-1
277780|GCF_011250515.1|NZ_JAANOP010000003.1_cds_WP_166374350.1_1319|0S|-1,-1,-1
374781|None|FRBS01000004.1_cds_SHL65848.1_2802|0|-1,-1,-1
162400|None|NJFD02000004.1_cds_CEP82_011820_2306|0S|-2,-3,-2
204675|None|JAJCJQ010000008.1_cds_MCB6960777.1_3249|0|1,1,1
393551|GCF_900607225.1|NZ_LR027842.1_cds_WP_165444751.1_2227|0S|-3,3,-3
155949|None|JAMZEA010000008.1_cds_MCP2340357.1_5682|0S|2,2,2
866198|GCF_014196455.1|NZ_JACIDS010000004.1_cds_WP_183399727.1_3058|0|2,2,2
618748|GCF_029017505.1|NZ_JAQGEI010000028.1_cds_WP_275099194.1_3268|0|-1,-1,-1
305164|GCF_025370715.1|NZ_JAMXEY010000032.1_cds_WP_261199202.1_2794|0|-1,-1,-1
931902|None|QRUX01000007.1_cds_DWY15_07740_2672|0|3,3,3
936690|None|MKQD01000054.1_cds_OKY25494.1_2708|0SS|1,1,1
32957|GCF_015903855.1|NZ_JACZDT010000005.1_cds_WP_144698673.1_3437|0S|-3,-3,-3
878009|GCF_006519715.1|NZ_VIDT01000034.1_cds_WP_141285530.1_2968|0|-3,-3,-3
868794|GCF_014201825.1|NZ_JACHFJ010000002.1_cds_WP_183265390.1_595|0S|2,2,2
919282|None|JARTFM010000054.1_cds_MED4378046.1_3999|0|-1,-1,-1
782451|GCF_036330325.1|NZ_JAZDRO010000001.1_cds_WP_330195227.1_679|0|-1,-1,-1
678867|None|JAGFNY010000042.1_cds_MBW7571000.1_1728|0|2,2,2
699392|None|VZBS01000033.1_cds_MQN97864.1_718|0|2,2,2
494590|None|JACOOR010000002.1_cds_MBC5658881.1_726|0|1,1,1
723608|None|PIPY01000001.1_cds_RUO63539.1_57|0|2,2,2
98896|GCF_018128945.1|NZ_CP068393.1_cds_WP_304583306.1_869|0|1,1,1
3737|None|MKIR01000004.1_cds_OFI50078.1_645|0|2,2,2
959389|None|JADYTY010000025.1_cds_MCF2601620.1_1020|0|-3,-3,-3
282250|None|JAHONQ010000032.1_cds_MBV4258008.1_2612|0|3,3,3
735691|None|JASOKU010000030.1_cds_MDK6831165.1_1308|0|-2,-2,-2
478031|GCF_900107435.1|NZ_FNPZ01000001.1_cds_WP_092549011.1_658|0|1,1,1
733707|None|JASOKU010000008.1_cds_MDK6830383.1_371|0S|-3,-3,-3
936022|None|CZBE01000030.1_cds_CUQ14784.1_3244|0|-1,-1,-1
338219|None|LN515532.1_cds_CEA15553.1_778|0|-3,-3,-3
297062|GCF_014698755.1|NZ_JACJTO010000060.1_cds_WP_190388096.1_3378|0|-3,-3,-3
470290|None|JADBGC010000018.1_cds_MBE3013474.1_2853|0S|2,2,2
136911|None|VSFC01000050.1_cds_TYA53841.1_1658|0|2,2,2
553061|GCF_013283115.1|NZ_WBXW01000001.1_cds_WP_173485535.1_72|0|3,3,3
597449|GCF_027923465.1|NZ_BRLB01000021.1_cds_WP_281819092.1_4293|0|3,3,3
642584|None|CP076020.1_cds_QWB99931.1_1412|0|2,2,2
970770|GCF_008086185.1|NZ_VSKN01000010.1_cds_WP_148381056.1_31|0|1,1,1
974721|None|SIRT01000001.1_cds_TBN06662.1_380|0|2,2,2
